id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_Y,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_none,utilities_NoSeWa,utilities_NoSewr,total_liv_sqft,total_bsmt_1st_flr_sf,garage_total,saleprice_log
1901,534431020,45,RL,85.0,12172,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1940,1996,Gable,CompShg,Wd Sdng,HdBoard,none,0.0,3,3,PConc,3,3,No,LwQ,130.0,Rec,259.0,433.0,822.0,GasA,3,Y,SBrkr,908,0,0,908,0.0,0.0,1,0,2,1,3,4,Typ,0,0,Attchd,1975.0,Unf,2.0,512.0,3,3,Y,284,24,0,0,192,0,0,MnPrv,none,0,10,2007,WD ,138500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2768.0,746376.0,1024.0,11.83862560460953
2413,528218080,60,RL,65.0,10237,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,none,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,738.0,738.0,GasA,5,Y,SBrkr,738,754,0,1492,0.0,0.0,2,1,3,1,4,8,Typ,0,0,Attchd,2006.0,Fin,2.0,440.0,3,3,Y,0,32,0,0,0,0,0,none,none,0,9,2006,New,169985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3722.0,544644.0,880.0,12.043465476845318
2630,535457070,20,RL,70.0,7000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4,1961,1961,Hip,CompShg,BrkFace,BrkFace,none,0.0,3,3,CBlock,3,3,No,GLQ,781.0,Unf,0.0,369.0,1150.0,GasA,3,Y,SBrkr,1150,0,0,1150,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1961.0,RFn,1.0,288.0,3,3,Y,0,0,0,0,162,0,0,none,none,0,7,2006,WD ,146000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4231.0,1322500.0,288.0,11.891361900690473
1428,906420130,60,RL,59.0,11228,Pave,none,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,none,0.0,4,3,PConc,4,3,No,BLQ,50.0,GLQ,531.0,499.0,1080.0,GasA,5,Y,SBrkr,1080,1017,0,2097,0.0,1.0,2,1,3,1,4,9,Typ,1,3,Attchd,1993.0,Unf,3.0,678.0,3,3,Y,196,187,0,0,0,0,0,none,none,0,12,2008,WD ,228000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5324.0,1166400.0,2034.0,12.337100907936577
1271,535453020,20,RL,80.0,8000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,none,0.0,3,3,PConc,3,3,No,BLQ,476.0,Rec,488.0,292.0,1256.0,GasA,4,Y,FuseA,1256,0,0,1256,1.0,0.0,1,1,3,1,4,6,Typ,0,0,Attchd,1959.0,RFn,1.0,311.0,3,3,Y,0,240,0,0,0,0,0,none,none,0,5,2008,WD ,159000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4244.0,1577536.0,311.0,11.976659481202368
2464,528480070,60,FV,84.0,10728,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,none,0.0,4,3,PConc,4,3,Mn,Unf,0.0,Unf,0.0,1095.0,1095.0,GasA,4,Y,SBrkr,1095,844,0,1939,0.0,0.0,2,1,3,1,4,8,Typ,1,4,Attchd,2006.0,RFn,3.0,1053.0,3,3,Y,192,51,0,0,0,0,0,none,none,0,8,2006,New,266000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4973.0,1199025.0,3159.0,12.491251587763836
2653,902204120,50,RM,50.0,6000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,145.0,3,4,PConc,3,3,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,5,Y,SBrkr,816,750,0,1566,0.0,0.0,1,1,5,1,4,7,Typ,0,0,Detchd,1976.0,Unf,2.0,450.0,3,3,Y,24,0,296,0,0,0,0,MnPrv,none,0,8,2006,WD ,139000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3948.0,665856.0,900.0,11.842229212112828
1505,908225170,190,RL,56.0,6931,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,4,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,none,0.0,3,3,CBlock,3,3,Av,ALQ,784.0,Unf,0.0,0.0,784.0,GasA,3,N,FuseP,784,0,0,784,1.0,0.0,1,0,2,1,3,4,Typ,0,0,none,none,none,0.0,0.0,0,0,Y,112,0,0,0,0,0,0,none,none,0,5,2008,WD ,91900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3136.0,614656.0,0.0,11.428456308343778
2110,906382060,20,RL,73.0,8760,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,132.0,4,3,PConc,4,3,No,GLQ,36.0,Unf,0.0,1453.0,1489.0,GasA,5,Y,SBrkr,1500,0,0,1500,0.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,2005.0,RFn,2.0,674.0,3,3,Y,144,38,0,0,0,0,0,none,none,0,6,2007,WD ,212999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4525.0,2233500.0,1348.0,12.26904274984486
2386,528116030,20,RL,98.0,16033,Pave,none,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,378.0,4,3,PConc,5,3,Gd,GLQ,1261.0,Unf,0.0,572.0,1833.0,GasA,5,Y,SBrkr,1850,0,0,1850,1.0,0.0,2,0,3,1,4,8,Typ,1,4,Attchd,2004.0,Fin,3.0,772.0,3,3,Y,519,112,0,0,0,0,0,none,none,0,3,2006,WD ,326000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6794.0,3391050.0,2316.0,12.694652660348845
1086,528235020,60,RL,80.0,9024,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,none,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,789.0,789.0,GasA,5,Y,SBrkr,813,702,0,1515,0.0,0.0,2,1,3,1,4,8,Typ,1,4,Attchd,2004.0,Fin,2.0,393.0,3,3,Y,0,75,0,0,0,0,0,none,none,0,7,2008,WD ,179000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3819.0,641457.0,786.0,12.095141084822892
1574,916380060,20,RL,74.0,11563,Pave,none,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,258.0,4,3,PConc,5,3,Gd,GLQ,1036.0,Unf,0.0,482.0,1518.0,GasA,5,Y,SBrkr,1537,0,0,1537,1.0,0.0,2,0,3,1,4,8,Typ,0,0,Attchd,2007.0,Fin,3.0,788.0,3,3,Y,0,26,0,0,0,0,0,none,none,0,4,2008,WD ,294000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5628.0,2333166.0,2364.0,12.591335046320818
406,527451540,160,RM,21.0,1680,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,425.0,3,3,CBlock,3,3,No,Rec,110.0,LwQ,294.0,79.0,483.0,GasA,3,Y,SBrkr,483,504,0,987,1.0,0.0,1,1,2,1,3,5,Typ,0,0,Detchd,1972.0,Unf,1.0,288.0,3,3,Y,0,0,0,0,0,0,0,none,none,0,7,2009,WD ,97000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2567.0,233289.0,288.0,11.48246625748552
2757,906382050,60,RL,73.0,8760,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,none,0.0,4,3,PConc,4,4,Mn,GLQ,464.0,Unf,0.0,927.0,1391.0,GasA,5,Y,SBrkr,1391,571,0,1962,0.0,0.0,2,1,3,1,4,7,Typ,0,0,Attchd,2006.0,RFn,3.0,868.0,3,3,Y,0,90,0,0,0,0,0,none,none,0,8,2006,New,239799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5779.0,1934881.0,2604.0,12.38755635142507
2559,534455080,20,RL,80.0,9600,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1990,Gable,CompShg,WdShing,Wd Shng,none,0.0,3,3,CBlock,3,3,Mn,BLQ,915.0,Unf,0.0,336.0,1251.0,GasA,3,Y,SBrkr,1433,0,0,1433,1.0,0.0,1,0,3,1,3,7,Min1,1,4,Attchd,1961.0,Unf,2.0,441.0,3,3,Y,144,0,205,0,0,0,0,none,none,0,6,2006,WD ,161000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5032.0,1792683.0,882.0,11.9891596439666
1469,907290150,120,RM,37.0,4435,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,Av,GLQ,686.0,Unf,0.0,162.0,848.0,GasA,5,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,4,3,Typ,0,0,Attchd,2003.0,Fin,2.0,420.0,3,3,Y,140,0,0,0,0,0,0,none,none,0,3,2008,WD ,136500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3230.0,719104.0,840.0,11.824079893607152
407,527451640,160,RM,21.0,1680,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,3,3,CBlock,3,3,No,ALQ,162.0,Unf,0.0,321.0,483.0,GasA,4,Y,SBrkr,483,504,0,987,0.0,0.0,1,1,2,1,4,5,Typ,0,0,Detchd,1972.0,Unf,1.0,264.0,3,3,Y,250,0,0,0,0,0,0,none,none,0,5,2009,WD ,118000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2619.0,233289.0,264.0,11.678439903447801
2300,923252080,20,RL,69.0,7599,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,none,0.0,3,3,CBlock,3,3,No,ALQ,565.0,Unf,0.0,280.0,845.0,GasA,3,Y,SBrkr,845,0,0,845,1.0,0.0,1,0,2,1,3,4,Typ,0,0,Detchd,1987.0,Unf,2.0,360.0,3,3,Y,0,0,0,0,0,0,0,none,none,0,6,2007,WD ,129500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3100.0,714025.0,720.0,11.771436160121729
731,903201080,50,RL,55.0,7264,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,none,0.0,4,4,BrkTil,3,3,No,Unf,0.0,Unf,0.0,952.0,952.0,GasW,4,N,SBrkr,952,596,0,1548,0.0,0.0,2,1,3,1,5,5,Typ,0,0,Detchd,1978.0,Unf,2.0,672.0,3,3,Y,74,0,0,0,144,0,0,none,none,0,10,2009,WD ,205000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4048.0,906304.0,1344.0,12.230765258120545
2230,909475070,20,RL,64.0,32668,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,3,1957,1975,Hip,CompShg,Wd Sdng,Stone,none,0.0,4,3,PConc,3,3,No,Rec,1219.0,Unf,0.0,816.0,2035.0,GasA,3,Y,SBrkr,2515,0,0,2515,1.0,0.0,3,0,4,2,3,9,Maj1,2,3,Attchd,1975.0,RFn,2.0,484.0,3,3,Y,0,0,200,0,0,0,0,none,none,0,3,2007,WD ,200624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8284.0,5118025.0,968.0,12.209187788430318
1688,528102120,20,RL,91.0,11825,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,302.0,4,3,PConc,5,3,Mn,Unf,0.0,Unf,0.0,1694.0,1694.0,GasA,5,Y,SBrkr,1694,0,0,1694,0.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,2006.0,RFn,3.0,856.0,3,3,Y,0,112,0,0,0,0,0,none,none,0,6,2007,New,322400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5082.0,2869636.0,2568.0,12.68354828961461
880,907410130,20,RL,85.0,10200,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,4,3,PConc,4,3,Av,GLQ,1478.0,Unf,0.0,100.0,1578.0,GasA,5,Y,SBrkr,1602,0,0,1602,1.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,2007.0,RFn,3.0,810.0,3,3,Y,0,48,0,0,195,0,0,none,none,0,1,2009,WD ,293200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6260.0,2527956.0,2430.0,12.588610248994634
1074,528186080,120,RL,63.0,8849,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,5,3,PConc,5,3,No,GLQ,28.0,Unf,0.0,1656.0,1684.0,GasA,5,Y,SBrkr,1684,0,0,1684,0.0,0.0,2,0,2,1,5,6,Typ,1,5,Attchd,2005.0,RFn,2.0,564.0,3,3,Y,495,72,0,0,0,0,0,none,none,0,7,2008,WD ,266000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5080.0,2835856.0,1128.0,12.491251587763836
771,905103040,60,RL,70.0,11184,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,3,3,CBlock,3,3,No,LwQ,226.0,Rec,500.0,192.0,918.0,GasA,4,Y,SBrkr,918,765,0,1683,0.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,1978.0,RFn,2.0,440.0,3,3,Y,243,0,0,0,0,0,0,none,none,0,7,2009,WD ,172500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4510.0,842724.0,880.0,12.058152515453552
724,902405100,50,RM,98.0,8820,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,none,0.0,3,3,BrkTil,3,3,No,LwQ,1088.0,Unf,0.0,0.0,1088.0,GasA,3,Y,SBrkr,1188,561,120,1869,0.0,0.0,1,0,2,1,3,7,Typ,0,0,Detchd,1963.0,Unf,2.0,456.0,3,3,Y,48,0,244,0,0,0,0,MnWw,none,0,9,2009,WD ,124900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5794.0,1292544.0,912.0,11.73526869611367
730,903201020,30,RL,51.0,6615,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,6,1923,1950,Gable,CompShg,MetalSd,MetalSd,none,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,1022.0,1022.0,GasA,3,N,FuseA,1432,0,0,1432,0.0,0.0,1,0,3,1,4,6,Typ,1,4,BuiltIn,1923.0,Unf,1.0,216.0,2,3,Y,266,61,0,0,0,0,0,GdWo,none,0,9,2009,WD ,149000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3886.0,1463504.0,216.0,11.911701584927597
273,907414030,20,RL,65.0,8773,Pave,none,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,4,3,PConc,4,3,Av,GLQ,24.0,Unf,0.0,1390.0,1414.0,GasA,5,Y,SBrkr,1414,0,0,1414,0.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,2004.0,RFn,2.0,494.0,3,3,Y,132,105,0,0,0,0,0,none,none,0,5,2010,WD ,185500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4266.0,1999396.0,988.0,12.130810161029627
2793,907255010,20,RL,70.0,11088,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,Stucco,Stucco,none,0.0,4,3,PConc,4,3,No,GLQ,872.0,Unf,0.0,476.0,1348.0,GasA,5,Y,SBrkr,1358,0,0,1358,1.0,0.0,1,1,1,1,4,5,Typ,1,3,Attchd,2002.0,Unf,2.0,418.0,3,3,Y,68,166,0,0,0,0,0,none,none,0,6,2006,WD ,220000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4936.0,1830584.0,836.0,12.301382825334498
1789,528439050,20,RL,76.0,9158,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,4,3,PConc,4,3,Av,Unf,0.0,Unf,0.0,1496.0,1496.0,GasA,5,Y,SBrkr,1496,0,0,1496,0.0,0.0,2,0,3,1,4,7,Typ,0,0,Attchd,2007.0,Fin,2.0,474.0,3,3,Y,168,130,0,0,0,0,0,none,none,0,6,2007,New,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4488.0,2238016.0,948.0,12.323855681186558
1900,534430090,20,RL,57.0,8280,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,none,0.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,932.0,932.0,GasA,5,Y,FuseA,932,0,0,932,0.0,0.0,1,0,2,1,4,4,Typ,1,4,Attchd,1950.0,Unf,1.0,306.0,3,3,Y,0,0,214,0,0,0,0,GdPrv,none,0,11,2007,WD ,124000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2796.0,868624.0,306.0,11.728036844587175
677,535450160,90,RL,60.0,8544,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,BrkFace,none,0.0,3,3,Slab,0,0,none,none,0.0,none,0.0,0.0,0.0,Wall,2,N,FuseA,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,Typ,0,0,Detchd,1987.0,Unf,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,none,none,0,6,2009,WD ,92900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2080.0,0.0,800.0,11.439278924801929
747,903236040,30,RM,50.0,8635,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Hip,CompShg,Wd Sdng,Wd Sdng,none,0.0,3,2,BrkTil,3,3,No,LwQ,134.0,Unf,0.0,938.0,1072.0,GasA,3,Y,SBrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,3,5,Typ,0,0,Detchd,1982.0,Unf,5.0,1184.0,2,3,P,0,0,105,0,0,0,0,none,none,0,8,2009,WD ,126500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3350.0,1149184.0,5920.0,11.747997587149712
1038,527425035,20,RL,72.0,12735,Pave,none,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,none,0.0,3,3,CBlock,3,3,No,BLQ,600.0,Unf,0.0,264.0,864.0,GasA,3,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1980.0,Unf,2.0,576.0,3,3,Y,216,0,0,0,0,0,0,MnWw,none,0,4,2008,COD,111250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3192.0,746496.0,1152.0,11.619535200028487
